File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 3-14 PM Fri, Sep 13, 2024 Run9 .csv",2670.1,6402,13.896275654487846,17.86789550458031,2909.622226848284
