File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 3-18 PM Thu, Jun 27, 2024 Run2.csv",58.800000000000004,6,0.028361395220127747,0.022580309182058552,2937.4959639521553
