File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 4-05 PM Wed, Nov 6, 2024 Run9 .csv",637.3000000000001,981,2.199781332533023,2.634221259427536,2594.829286522425
