File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 2-00 PM Fri, Sep 13, 2024 Run2 .csv",97.60000000000001,9,0.03832425756184142,0.03867360178535491,2893.2396315004416
