File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 3-49 PM Wed, Nov 6, 2024 Run4 .csv",119.93333333333334,26,0.0372177893927424,0.08582976084003074,2594.039145808887
