File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 3-05 PM Mon, Sep 9, 2024 Run3 .csv",59.550000000000004,324,0.10073083258308713,0.08503857228509921,2861.0984608868303
