File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 3-02 PM Fri, Aug 23, 2024 Run3 .csv",639.7,272,0.9837954321684339,1.0699184622119111,2791.6984031533775
