File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 2-24 PM Tue, Jun 11, 2024 Run2 .csv",3157.8,2305,1.8334671850251352,2.226125818323532,2349.9316171409682
