File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 12-59 PM Thu, Aug 22, 2024 Run0.csv",72.9,4187,0.2870227574000169,0.2613133064704471,2859.3828586610675
