File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 3-55 PM Thu, Sep 5, 2024 Run0 .csv",1320.0,1298,2.456062096371208,3.0146502770752486,2749.6091400628593
