File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 3-13 PM Tue, Sep 17, 2024 Run0 .csv",89.0,19,0.017680831644031517,0.0184768028594884,2399.185023951899
