File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 3-52 PM Thu, Aug 29, 2024 Run2 .csv",694.4000000000001,394,0.5171576884653394,0.5454837440287034,2682.7641631602373
