File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 3-52 PM Tue, Oct 1, 2024 Run2 .csv",1379.5,19,0.018640526392006387,0.020942805129466387,2520.6576951250395
