File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 2-12 PM Wed, Sep 18, 2024 Run1 .csv",89.0,1630,0.13209739990734562,0.12232045416431638,2977.7438865253685
