File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 3-33 PM Mon, Aug 26, 2024 Run0 .csv",3240.4,1793,0.10043432703130888,0.08873967752020483,2585.1447988184314
