File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 1-36 PM Thu, Nov 7, 2024 Run14 .csv",1206.0,130,1.8343188835079247,2.371567811482094,2685.680410384196
