File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 4-58 PM Thu, Oct 10, 2024 Run12.csv",1251.3000000000002,581,2.9617999542600133,3.6454944870247954,2900.5923788403416
