File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 4-10 PM Wed, Jun 19, 2024 Run0 .csv",59.0,4,0.016475447945062213,0.0148405720175258,2357.410180619256
