File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 4-38 PM Tue, Oct 1, 2024 Run6 .csv",787.1,13,2.8798586545012026,5.437371073722597,3119.319676494479
