File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 3-55 PM Tue, Sep 17, 2024 Run5 .csv",3237.1000000000004,1920,6.116303335192936,7.268717405033468,2999.7436592954527
