File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 2-48 PM Tue, Jun 11, 2024 Run3 .csv",3149.5,1616,3.0123236340870214,4.299359001788673,2345.798365148784
